Temps (s);Floor 1;Floor 2;Floor 3;Floor 4;Floor 5;Floor 6;Floor 7;Floor 8;Floor 9;Floor 10;Floor 11;Floor 12
44.115;0.00091233;0.00091233;-0.00838;-0.01011;-0.01002;-0.01357;-0.01509;-0.01058;-0.00074;0.00491;0.00512;0.0308
44.12;0.00185409;0.00185409;-0.00713;-0.00966;-0.00945;-0.01331;-0.01524;-0.01047;-0.00085;0.00477;0.00548;0.02831
44.125;0.00413982;0.00413982;-0.00567;-0.00913;-0.00902;-0.01297;-0.01521;-0.01031;-0.00108;0.00449;0.006;0.02594
44.13;0.00630783;0.00630783;-0.00399;-0.00849;-0.0087;-0.01257;-0.01499;-0.01012;-0.00141;0.00412;0.00663;0.0237
44.135;0.00681795;0.00681795;-0.00217;-0.00772;-0.0085;-0.01213;-0.01458;-0.00993;-0.00184;0.0037;0.00734;0.0216
44.14;0.00693567;0.00693567;-0.00032;-0.00678;-0.00839;-0.01167;-0.01398;-0.00973;-0.00237;0.00324;0.00808;0.01962
44.145;0.00749484;0.00749484;0.0015;-0.00568;-0.00833;-0.01121;-0.01321;-0.00954;-0.00297;0.0028;0.0088;0.01776
44.15;0.00877995;0.00877995;0.00323;-0.00443;-0.00828;-0.01076;-0.01231;-0.00935;-0.00362;0.0024;0.00946;0.01601
44.155;0.00711225;0.00711225;0.0048;-0.00307;-0.00819;-0.01032;-0.01132;-0.00915;-0.00431;0.00206;0.01002;0.01437
44.16;0.00584676;0.00584676;0.00611;-0.00161;-0.00801;-0.00991;-0.0103;-0.00895;-0.005;0.00178;0.01046;0.01281
44.165;0.00531702;0.00531702;0.00711;-0.00011;-0.00771;-0.0095;-0.00928;-0.00872;-0.00566;0.00156;0.01076;0.01131
44.17;0.00254079;0.00254079;0.00774;0.00136;-0.00724;-0.00908;-0.00834;-0.00848;-0.00625;0.00141;0.01088;0.00986
44.175;-0.00012753;-0.00012753;0.00795;0.00277;-0.00658;-0.00863;-0.0075;-0.00823;-0.00674;0.00131;0.01084;0.00842
44.18;-0.00168732;-0.00168732;0.00772;0.00405;-0.00571;-0.00813;-0.0068;-0.00795;-0.00709;0.00123;0.01062;0.00697
44.185;-0.00410058;-0.00410058;0.00707;0.00513;-0.00464;-0.00756;-0.00625;-0.00767;-0.00728;0.00117;0.01022;0.00549
44.19;-0.00757332;-0.00757332;0.00599;0.00598;-0.00337;-0.00689;-0.00587;-0.00738;-0.00729;0.00112;0.00965;0.00397
44.195;-0.0094176;-0.0094176;0.00453;0.00655;-0.00194;-0.00611;-0.00563;-0.00709;-0.0071;0.00105;0.00892;0.00239
44.2;-0.01152675;-0.01152675;0.00275;0.00682;-0.00038;-0.00521;-0.0055;-0.00682;-0.00672;0.00097;0.00803;0.00073
44.205;-0.01420488;-0.01420488;0.0007;0.00678;0.00125;-0.00418;-0.00546;-0.00656;-0.00617;0.00087;0.007;-0.001
44.21;-0.0151074;-0.0151074;-0.00153;0.00643;0.00289;-0.00302;-0.00544;-0.00632;-0.00547;0.00076;0.00583;-0.00282
44.215;-0.01564695;-0.01564695;-0.00382;0.00577;0.00449;-0.00175;-0.0054;-0.00608;-0.00466;0.00064;0.00455;-0.0047
44.22;-0.01538208;-0.01538208;-0.00605;0.00484;0.00597;-0.00038;-0.00528;-0.00583;-0.00377;0.00053;0.00316;-0.00666
44.225;-0.01465614;-0.01465614;-0.0081;0.00365;0.00728;0.00106;-0.00502;-0.00557;-0.00286;0.00043;0.00169;-0.00866
44.23;-0.01376343;-0.01376343;-0.00985;0.00229;0.00834;0.00253;-0.00458;-0.00526;-0.00197;0.00034;0.00015;-0.01072
44.235;-0.01218402;-0.01218402;-0.01123;0.0008;0.00911;0.00401;-0.00393;-0.00489;-0.00113;0.00026;-0.00143;-0.0128
44.24;-0.01057518;-0.01057518;-0.01216;-0.00073;0.00955;0.00546;-0.00304;-0.00443;-0.00038;0.00018;-0.00304;-0.0149
44.245;-0.00808344;-0.00808344;-0.01261;-0.00223;0.00964;0.00682;-0.0019;-0.00386;0.00025;0.0001;-0.00464;-0.01701
44.25;-0.00635688;-0.00635688;-0.01254;-0.0036;0.00936;0.00806;-0.00051;-0.00316;0.00075;-0.00001;-0.00621;-0.0191
44.255;-0.0053955;-0.0053955;-0.01202;-0.00478;0.00874;0.00913;0.00109;-0.0023;0.00113;-0.00017;-0.00773;-0.02117
44.26;-0.00328635;-0.00328635;-0.01108;-0.0057;0.00779;0.01;0.00287;-0.00127;0.00138;-0.00041;-0.00917;-0.02321
44.265;-0.00184428;-0.00184428;-0.0098;-0.00631;0.00658;0.01063;0.00479;-0.00006;0.00152;-0.00074;-0.01052;-0.02519
44.27;-0.0013734;-0.0013734;-0.00826;-0.00659;0.00517;0.01101;0.00679;0.00132;0.00159;-0.00119;-0.01177;-0.0271
44.275;0.00061803;0.00061803;-0.00654;-0.00654;0.00363;0.01112;0.00879;0.00287;0.00161;-0.00177;-0.0129;-0.02894
44.28;0.00271737;0.00271737;-0.00467;-0.00619;0.00206;0.01095;0.01073;0.00457;0.00162;-0.00249;-0.01392;-0.03067
44.285;0.00279585;0.00279585;-0.00274;-0.00559;0.00055;0.01053;0.01253;0.0064;0.00165;-0.00333;-0.01484;-0.03229
44.29;0.00401229;0.00401229;-0.00081;-0.00476;-0.00083;0.00989;0.01413;0.00832;0.00173;-0.00429;-0.01567;-0.03379
44.295;0.00594486;0.00594486;0.00109;-0.00379;-0.00201;0.00907;0.01547;0.01028;0.00188;-0.00534;-0.01642;-0.03513
44.3;0.00551322;0.00551322;0.00289;-0.0027;-0.00294;0.00811;0.0165;0.01223;0.00213;-0.00645;-0.01713;-0.03633
44.305;0.0054936;0.0054936;0.00451;-0.00155;-0.00357;0.00709;0.01719;0.01411;0.00249;-0.00758;-0.0178;-0.03735
44.31;0.0062784;0.0062784;0.00592;-0.00038;-0.00389;0.00607;0.01753;0.01587;0.00296;-0.00867;-0.01847;-0.0382
44.315;0.00614106;0.00614106;0.00709;0.00078;-0.00389;0.0051;0.01752;0.01743;0.00355;-0.00969;-0.01917;-0.03888
44.32;0.00674928;0.00674928;0.008;0.0019;-0.00358;0.00425;0.01719;0.01874;0.00423;-0.01059;-0.0199;-0.03939
44.325;0.00709263;0.00709263;0.00867;0.00296;-0.00298;0.00354;0.01658;0.01974;0.00499;-0.01131;-0.02068;-0.03975
44.33;0.00734769;0.00734769;0.00912;0.00393;-0.00213;0.00304;0.01574;0.0204;0.00581;-0.01183;-0.02152;-0.03997
44.335;0.0069651;0.0069651;0.00934;0.00482;-0.00106;0.00274;0.01473;0.02068;0.00664;-0.01212;-0.02242;-0.04008
44.34;0.00525816;0.00525816;0.00932;0.00563;0.00018;0.00268;0.0136;0.02057;0.00745;-0.01217;-0.02335;-0.04011
44.345;0.00424773;0.00424773;0.00905;0.00637;0.00155;0.00284;0.01242;0.02007;0.0082;-0.01198;-0.0243;-0.0401
44.35;0.00316863;0.00316863;0.00854;0.00705;0.00299;0.00322;0.01125;0.01921;0.00885;-0.01157;-0.02523;-0.04009
44.355;0.00246231;0.00246231;0.00784;0.00766;0.00448;0.00378;0.01014;0.01801;0.00935;-0.01095;-0.02611;-0.04012
44.36;0.00178542;0.00178542;0.007;0.0082;0.00598;0.00452;0.00912;0.01654;0.00968;-0.01018;-0.02689;-0.04022
44.365;-0.00008829;-0.00008829;0.00605;0.00865;0.00745;0.00538;0.00822;0.01485;0.00979;-0.00929;-0.02753;-0.04043
44.37;-0.0023544;-0.0023544;0.005;0.00902;0.00886;0.00634;0.00746;0.01301;0.00968;-0.00834;-0.02799;-0.04076
44.375;-0.00228573;-0.00228573;0.0039;0.00929;0.01021;0.00737;0.00685;0.01109;0.00932;-0.00739;-0.02822;-0.04124
44.38;-0.00271737;-0.00271737;0.00284;0.00946;0.01146;0.00842;0.00638;0.00916;0.00872;-0.00648;-0.02821;-0.04187
44.385;-0.00456165;-0.00456165;0.00185;0.00953;0.0126;0.00946;0.00605;0.00729;0.00788;-0.00568;-0.02791;-0.04264
44.39;-0.0043164;-0.0043164;0.00096;0.00949;0.0136;0.01048;0.00585;0.00553;0.00682;-0.00503;-0.02733;-0.04354
44.395;-0.00638631;-0.00638631;0.00018;0.00936;0.01446;0.01143;0.00575;0.00392;0.00556;-0.00456;-0.02646;-0.04452
44.4;-0.00748503;-0.00748503;-0.00051;0.00918;0.01516;0.01231;0.00576;0.0025;0.00413;-0.0043;-0.02532;-0.04555
44.405;-0.00709263;-0.00709263;-0.00108;0.00895;0.01568;0.01308;0.00585;0.00127;0.00257;-0.00424;-0.02393;-0.04656
44.41;-0.00776952;-0.00776952;-0.00153;0.00869;0.01604;0.01373;0.00602;0.00026;0.00093;-0.0044;-0.02235;-0.04749
44.415;-0.00699453;-0.00699453;-0.00183;0.00841;0.01621;0.01426;0.00624;-0.00056;-0.00076;-0.00476;-0.02061;-0.04826
44.42;-0.00746541;-0.00746541;-0.00199;0.00812;0.01622;0.01464;0.00651;-0.0012;-0.00244;-0.00528;-0.01877;-0.0488
44.425;-0.00693567;-0.00693567;-0.00202;0.00784;0.01606;0.01487;0.00681;-0.00167;-0.0041;-0.00593;-0.0169;-0.04904
44.43;-0.00641574;-0.00641574;-0.00191;0.00757;0.01574;0.01496;0.00712;-0.002;-0.00567;-0.00667;-0.01507;-0.0489
44.435;-0.00601353;-0.00601353;-0.00167;0.00732;0.01529;0.0149;0.00744;-0.00221;-0.00713;-0.00746;-0.01332;-0.04832
44.44;-0.00444393;-0.00444393;-0.0013;0.00708;0.0147;0.01471;0.00773;-0.00235;-0.00846;-0.00825;-0.01173;-0.04725
44.445;-0.0043164;-0.0043164;-0.00081;0.00686;0.01401;0.01438;0.00799;-0.00242;-0.00961;-0.009;-0.01033;-0.04565
44.45;-0.00324711;-0.00324711;-0.00023;0.00666;0.01322;0.01395;0.00818;-0.00245;-0.01058;-0.00969;-0.00916;-0.04351
44.455;-0.00165789;-0.00165789;0.00044;0.00648;0.01237;0.01341;0.00828;-0.00246;-0.01134;-0.01027;-0.00825;-0.04081
44.46;-0.00013734;-0.00013734;0.0012;0.0063;0.01146;0.01278;0.00829;-0.00246;-0.01189;-0.01075;-0.00762;-0.03757
44.465;0.00144207;0.00144207;0.00205;0.00613;0.01053;0.01207;0.00818;-0.00246;-0.01222;-0.01111;-0.00724;-0.03383
44.47;0.00386514;0.00386514;0.003;0.00597;0.00959;0.01129;0.00793;-0.00248;-0.01233;-0.01136;-0.00712;-0.02962
44.475;0.00613125;0.00613125;0.00405;0.00581;0.00865;0.01045;0.00755;-0.0025;-0.01223;-0.01151;-0.00721;-0.02502
44.48;0.00710244;0.00710244;0.00518;0.00566;0.00773;0.00956;0.00703;-0.00254;-0.01193;-0.01157;-0.00749;-0.0201
44.485;0.00870147;0.00870147;0.00635;0.00555;0.00684;0.00862;0.00638;-0.00259;-0.01146;-0.01157;-0.00791;-0.01494
44.49;0.01032012;0.01032012;0.00753;0.00549;0.00599;0.00763;0.0056;-0.00264;-0.01083;-0.01152;-0.00842;-0.00964
44.495;0.01173276;0.01173276;0.00869;0.0055;0.00518;0.00659;0.00471;-0.00269;-0.01008;-0.01145;-0.00896;-0.00429
44.5;0.01202706;0.01202706;0.00978;0.0056;0.00442;0.00551;0.00373;-0.00273;-0.00925;-0.01137;-0.00949;0.00101
44.505;0.01284129;0.01284129;0.01076;0.00579;0.00372;0.00438;0.00268;-0.00275;-0.00837;-0.01128;-0.00997;0.00616
44.51;0.01372419;0.01372419;0.01161;0.00607;0.00307;0.00321;0.00159;-0.00276;-0.00749;-0.01121;-0.01034;0.01107
44.515;0.01326312;0.01326312;0.01231;0.00642;0.00249;0.00201;0.00048;-0.00275;-0.00664;-0.01115;-0.01057;0.01565
44.52;0.01298844;0.01298844;0.01281;0.00684;0.00198;0.00078;-0.00063;-0.00272;-0.00587;-0.01109;-0.01064;0.01984
44.525;0.01195839;0.01195839;0.0131;0.00729;0.00153;-0.00045;-0.00171;-0.00269;-0.0052;-0.01102;-0.01053;0.02356
44.53;0.01133055;0.01133055;0.01316;0.00775;0.00116;-0.00167;-0.00275;-0.00265;-0.00465;-0.01095;-0.01022;0.02676
44.535;0.01034955;0.01034955;0.01299;0.00817;0.00085;-0.00285;-0.00373;-0.00262;-0.00425;-0.01084;-0.00971;0.0294
44.54;0.00928026;0.00928026;0.01262;0.00851;0.00061;-0.00396;-0.00463;-0.00262;-0.004;-0.01069;-0.00901;0.03145
44.545;0.00764199;0.00764199;0.01205;0.00874;0.00042;-0.00498;-0.00545;-0.00267;-0.0039;-0.01049;-0.00813;0.03291
44.55;0.00601353;0.00601353;0.01128;0.00882;0.00028;-0.00586;-0.00618;-0.00279;-0.00395;-0.01022;-0.00708;0.03377
44.555;0.00497367;0.00497367;0.01033;0.00872;0.00016;-0.00659;-0.00682;-0.00299;-0.00413;-0.00986;-0.00589;0.03404
44.56;0.00229554;0.00229554;0.00922;0.00844;0.00006;-0.00715;-0.00736;-0.0033;-0.00443;-0.00942;-0.00458;0.03376
44.565;0.00051012;0.00051012;0.00793;0.00795;-0.00005;-0.00752;-0.00781;-0.00371;-0.00481;-0.00888;-0.00317;0.03296
44.57;-0.00164808;-0.00164808;0.00646;0.00727;-0.00018;-0.0077;-0.00816;-0.00425;-0.00526;-0.00824;-0.00171;0.03169
44.575;-0.00328635;-0.00328635;0.00484;0.00638;-0.00033;-0.00769;-0.00842;-0.0049;-0.00575;-0.0075;-0.00022;0.02999
44.58;-0.00424773;-0.00424773;0.00309;0.00529;-0.00052;-0.00752;-0.00859;-0.00566;-0.00626;-0.00667;0.00128;0.02794
44.585;-0.00570942;-0.00570942;0.00126;0.00401;-0.00075;-0.00719;-0.00869;-0.00652;-0.00676;-0.00574;0.00275;0.02559
44.59;-0.0060822;-0.0060822;-0.00062;0.00255;-0.00102;-0.00675;-0.00871;-0.00745;-0.00722;-0.00472;0.00417;0.02302
44.595;-0.00635688;-0.00635688;-0.00247;0.00092;-0.00134;-0.00623;-0.00868;-0.00841;-0.00765;-0.00364;0.00552;0.02028
44.6;-0.00524835;-0.00524835;-0.00424;-0.00084;-0.00172;-0.00567;-0.0086;-0.00938;-0.008;-0.0025;0.00678;0.01744
44.605;-0.00409077;-0.00409077;-0.00582;-0.00271;-0.00216;-0.00509;-0.00849;-0.01032;-0.00829;-0.00133;0.00793;0.01457
44.61;-0.00369837;-0.00369837;-0.00718;-0.00465;-0.00266;-0.00455;-0.00837;-0.01119;-0.00848;-0.00014;0.00898;0.01172
44.615;-0.00307053;-0.00307053;-0.00831;-0.00657;-0.00324;-0.00408;-0.00824;-0.01196;-0.00858;0.00104;0.0099;0.00894
44.62;-0.00120663;-0.00120663;-0.00917;-0.00843;-0.00391;-0.00371;-0.00812;-0.01259;-0.00858;0.00219;0.0107;0.00628
44.625;0.00028449;0.00028449;-0.00973;-0.01016;-0.00467;-0.00347;-0.00803;-0.01306;-0.00847;0.00328;0.01137;0.00379
44.63;0.00083385;0.00083385;-0.01002;-0.01169;-0.00552;-0.00339;-0.00796;-0.01335;-0.00825;0.00429;0.01192;0.0015
44.635;0.00218763;0.00218763;-0.01005;-0.01297;-0.00646;-0.0035;-0.00792;-0.01345;-0.00792;0.00521;0.01235;-0.00057
44.64;0.00341388;0.00341388;-0.00984;-0.01396;-0.00748;-0.00382;-0.00792;-0.01334;-0.00746;0.00601;0.01266;-0.00237
44.645;0.00476766;0.00476766;-0.00941;-0.01464;-0.00856;-0.00434;-0.00795;-0.01304;-0.00689;0.0067;0.01286;-0.00391
44.65;0.00425754;0.00425754;-0.0088;-0.01499;-0.00967;-0.00509;-0.00803;-0.01255;-0.00621;0.00726;0.01295;-0.00516
44.655;0.00415944;0.00415944;-0.00808;-0.01502;-0.01078;-0.00604;-0.00815;-0.01187;-0.00544;0.00769;0.01294;-0.00613
44.66;0.00464994;0.00464994;-0.00729;-0.01475;-0.01187;-0.00718;-0.00832;-0.01104;-0.00456;0.008;0.01283;-0.00679
44.665;0.00434583;0.00434583;-0.00646;-0.01423;-0.0129;-0.00847;-0.00854;-0.01007;-0.00361;0.00819;0.01262;-0.00717
44.67;0.00425754;0.00425754;-0.00562;-0.01352;-0.01383;-0.00989;-0.00881;-0.009;-0.00259;0.0083;0.01231;-0.00727
44.675;0.00238383;0.00238383;-0.00482;-0.01265;-0.01465;-0.01138;-0.00914;-0.00784;-0.00152;0.00831;0.01192;-0.00711
44.68;0.00141264;0.00141264;-0.00411;-0.0117;-0.01534;-0.0129;-0.00952;-0.00665;-0.00042;0.00827;0.01143;-0.0067
44.685;0.0010791;0.0010791;-0.00351;-0.01071;-0.01587;-0.01437;-0.00995;-0.00545;0.00069;0.00817;0.01087;-0.00606
44.69;0.00063765;0.00063765;-0.00302;-0.00976;-0.01623;-0.01575;-0.01042;-0.00428;0.00181;0.00804;0.01024;-0.00524
44.695;-0.00074556;-0.00074556;-0.00264;-0.0089;-0.01644;-0.01698;-0.01091;-0.00318;0.0029;0.0079;0.00956;-0.00426
44.7;-0.00207972;-0.00207972;-0.00241;-0.00816;-0.01649;-0.01802;-0.01142;-0.00218;0.00396;0.00775;0.00882;-0.00315
44.705;-0.00299205;-0.00299205;-0.00234;-0.00757;-0.01641;-0.01883;-0.0119;-0.00131;0.00496;0.00761;0.00806;-0.00196
44.71;-0.0045126;-0.0045126;-0.00245;-0.00714;-0.01621;-0.01938;-0.01234;-0.00059;0.00587;0.00748;0.00728;-0.00072
44.715;-0.00477747;-0.00477747;-0.00273;-0.00688;-0.0159;-0.01965;-0.0127;-0.00004;0.0067;0.00737;0.00649;0.00053
44.72;-0.00603315;-0.00603315;-0.00316;-0.0068;-0.01553;-0.01965;-0.01296;0.00033;0.0074;0.00729;0.00573;0.00175
44.725;-0.00582714;-0.00582714;-0.00373;-0.00689;-0.01509;-0.01939;-0.01309;0.00053;0.00797;0.00722;0.005;0.00289
44.73;-0.00595467;-0.00595467;-0.00439;-0.00715;-0.01462;-0.01888;-0.01307;0.00057;0.00839;0.00718;0.00431;0.00392
44.735;-0.00567999;-0.00567999;-0.0051;-0.00756;-0.01412;-0.01815;-0.0129;0.00047;0.00865;0.00714;0.0037;0.0048
44.74;-0.00404172;-0.00404172;-0.00579;-0.0081;-0.01363;-0.01723;-0.01255;0.00025;0.00872;0.0071;0.00318;0.00551
44.745;-0.00422811;-0.00422811;-0.00641;-0.00875;-0.01314;-0.01616;-0.01204;-0.00005;0.00861;0.00706;0.00275;0.00603
44.75;-0.00283509;-0.00283509;-0.00694;-0.00946;-0.01268;-0.01497;-0.01137;-0.00041;0.00832;0.00698;0.00242;0.00633
44.755;-0.00150093;-0.00150093;-0.00732;-0.01019;-0.01225;-0.0137;-0.01056;-0.00078;0.00785;0.00687;0.00222;0.00641
44.76;-0.00096138;-0.00096138;-0.00754;-0.01088;-0.01188;-0.01239;-0.00962;-0.00114;0.0072;0.0067;0.00212;0.00626
44.765;-0.00046107;-0.00046107;-0.00761;-0.01149;-0.01155;-0.01108;-0.0086;-0.00147;0.00642;0.00646;0.00214;0.0059
44.77;0.00079461;0.00079461;-0.00753;-0.01197;-0.01127;-0.00981;-0.00751;-0.00173;0.0055;0.00615;0.00226;0.00532
44.775;0.00171675;0.00171675;-0.00731;-0.01228;-0.01103;-0.0086;-0.00638;-0.00192;0.0045;0.00575;0.00247;0.00456
44.78;0.00212877;0.00212877;-0.00695;-0.0124;-0.01081;-0.00748;-0.00525;-0.00202;0.00343;0.00527;0.00275;0.00362
44.785;0.00261927;0.00261927;-0.00648;-0.0123;-0.01059;-0.00647;-0.00414;-0.00205;0.00233;0.0047;0.00309;0.00256
44.79;0.00287433;0.00287433;-0.00593;-0.01198;-0.01036;-0.00558;-0.00308;-0.00199;0.00123;0.00407;0.00344;0.00138
44.795;0.00363951;0.00363951;-0.0053;-0.01144;-0.01008;-0.00483;-0.00209;-0.00187;0.00018;0.00337;0.00379;0.00014
44.8;0.00407115;0.00407115;-0.00461;-0.01072;-0.00973;-0.00422;-0.00121;-0.0017;-0.00081;0.00262;0.00411;-0.00113
44.805;0.0050031;0.0050031;-0.00384;-0.00983;-0.00929;-0.00372;-0.00045;-0.00149;-0.00171;0.00186;0.00435;-0.00241
44.81;0.00511101;0.00511101;-0.003;-0.00881;-0.00874;-0.00332;0.00016;-0.00126;-0.0025;0.00109;0.00451;-0.00365
44.815;0.00630783;0.00630783;-0.00209;-0.00768;-0.00808;-0.003;0.00063;-0.00104;-0.00316;0.00034;0.00454;-0.00483
44.82;0.0073575;0.0073575;-0.00109;-0.00648;-0.0073;-0.00273;0.00094;-0.00084;-0.00369;-0.00036;0.00443;-0.00594
44.825;0.00801477;0.00801477;-0.000003557;-0.00523;-0.0064;-0.00248;0.0011;-0.00069;-0.00407;-0.001;0.00416;-0.00694
44.83;0.01041822;0.01041822;0.0012;-0.00394;-0.00539;-0.00222;0.00111;-0.00059;-0.00432;-0.00156;0.00373;-0.00784
44.835;0.01139922;0.01139922;0.00253;-0.00264;-0.00429;-0.00192;0.00099;-0.00057;-0.00443;-0.00204;0.00313;-0.00861
44.84;0.01284129;0.01284129;0.00398;-0.00131;-0.00312;-0.00157;0.00077;-0.00064;-0.00443;-0.00242;0.00238;-0.00928
44.845;0.01391058;0.01391058;0.00553;0.00006;-0.0019;-0.00116;0.00047;-0.00079;-0.00432;-0.00271;0.00147;-0.00984
44.85;0.01349856;0.01349856;0.00711;0.00148;-0.00065;-0.00068;0.00012;-0.00102;-0.00413;-0.00293;0.00043;-0.0103
44.855;0.01330236;0.01330236;0.00865;0.00298;0.00062;-0.00014;-0.00024;-0.00133;-0.00388;-0.00306;-0.00073;-0.01068
44.86;0.01284129;0.01284129;0.01008;0.00457;0.00189;0.00046;-0.00059;-0.00171;-0.00359;-0.00315;-0.00196;-0.011
44.865;0.01270395;0.01270395;0.01136;0.00624;0.00317;0.00109;-0.0009;-0.00212;-0.00329;-0.0032;-0.00325;-0.01127
44.87;0.0124587;0.0124587;0.01245;0.00798;0.00445;0.00174;-0.00113;-0.00256;-0.00301;-0.00323;-0.00456;-0.01152
44.875;0.01090872;0.01090872;0.01334;0.00974;0.00574;0.0024;-0.00129;-0.00298;-0.00275;-0.00327;-0.00586;-0.01175
44.88;0.00871128;0.00871128;0.01396;0.01151;0.00706;0.00305;-0.00135;-0.00336;-0.00256;-0.00334;-0.00713;-0.01198
44.885;0.00703377;0.00703377;0.01429;0.01322;0.00839;0.00369;-0.00132;-0.00367;-0.00243;-0.00347;-0.00833;-0.01221
44.89;0.00511101;0.00511101;0.01433;0.01485;0.00976;0.00433;-0.0012;-0.0039;-0.00239;-0.00367;-0.00944;-0.01245
44.895;0.00263889;0.00263889;0.01408;0.01632;0.01114;0.00497;-0.00099;-0.00401;-0.00243;-0.00396;-0.01045;-0.01268
44.9;0.00092214;0.00092214;0.01356;0.0176;0.01254;0.00562;-0.0007;-0.00401;-0.00256;-0.00435;-0.01135;-0.01289
44.905;-0.00081423;-0.00081423;0.0128;0.01863;0.01393;0.00631;-0.00034;-0.00388;-0.00276;-0.00485;-0.01212;-0.01307
44.91;-0.00262908;-0.00262908;0.01185;0.01938;0.01529;0.00706;0.0001;-0.00363;-0.00304;-0.00546;-0.01277;-0.01319
44.915;-0.0051993;-0.0051993;0.01073;0.01983;0.01659;0.00787;0.00061;-0.00328;-0.00336;-0.00617;-0.0133;-0.01322
44.92;-0.00790686;-0.00790686;0.00944;0.01999;0.0178;0.00877;0.00121;-0.00284;-0.00373;-0.00697;-0.01373;-0.01313
44.925;-0.00822078;-0.00822078;0.00802;0.01986;0.01888;0.00975;0.00189;-0.00232;-0.00413;-0.00784;-0.01407;-0.01288
44.93;-0.00992772;-0.00992772;0.00653;0.01943;0.0198;0.01081;0.00268;-0.00176;-0.00453;-0.00876;-0.01433;-0.01246
44.935;-0.01228212;-0.01228212;0.00499;0.01874;0.02054;0.01195;0.00357;-0.00117;-0.00493;-0.0097;-0.01455;-0.01182
44.94;-0.01249794;-0.01249794;0.00341;0.01783;0.02106;0.01313;0.00458;-0.00057;-0.00532;-0.01064;-0.01473;-0.01095
44.945;-0.01310616;-0.01310616;0.00185;0.0167;0.02137;0.01435;0.00572;0.00003;-0.00569;-0.01155;-0.01489;-0.00983
44.95;-0.01327293;-0.01327293;0.00035;0.0154;0.02145;0.01555;0.00696;0.00063;-0.00603;-0.01241;-0.01505;-0.00846
44.955;-0.01313559;-0.01313559;-0.00103;0.01395;0.02129;0.01672;0.00831;0.00122;-0.00634;-0.0132;-0.01521;-0.00682
44.96;-0.01375362;-0.01375362;-0.0023;0.01239;0.02092;0.01782;0.00973;0.00181;-0.00662;-0.0139;-0.01537;-0.00495
44.965;-0.01287072;-0.01287072;-0.00342;0.01078;0.02034;0.01882;0.01121;0.00242;-0.00686;-0.01452;-0.01554;-0.00284
44.97;-0.01161504;-0.01161504;-0.00435;0.00912;0.01956;0.01969;0.0127;0.00304;-0.00707;-0.01503;-0.01571;-0.00054
44.975;-0.01093815;-0.01093815;-0.00508;0.00747;0.01862;0.02039;0.01417;0.00371;-0.00722;-0.01545;-0.01586;0.00192
44.98;-0.0094176;-0.0094176;-0.00559;0.00586;0.01752;0.02092;0.01558;0.00441;-0.00732;-0.01579;-0.01597;0.00451
44.985;-0.00779895;-0.00779895;-0.00587;0.00431;0.01631;0.02125;0.01688;0.00517;-0.00734;-0.01604;-0.01604;0.00716
44.99;-0.00570942;-0.00570942;-0.00589;0.00287;0.015;0.02138;0.01805;0.00599;-0.00729;-0.01622;-0.01604;0.00982
44.995;-0.00413982;-0.00413982;-0.00568;0.00155;0.01363;0.02128;0.01904;0.00685;-0.00715;-0.01633;-0.01596;0.01244
45;-0.00243288;-0.00243288;-0.00524;0.0004;0.01221;0.02097;0.01983;0.00774;-0.00691;-0.01638;-0.01578;0.01496
45.005;0.00000981;0.00000981;-0.00459;-0.00056;0.01079;0.02044;0.02041;0.00866;-0.00657;-0.01638;-0.01548;0.01732
45.01;0.00090252;0.00090252;-0.00375;-0.00131;0.00938;0.0197;0.02075;0.00957;-0.00612;-0.01631;-0.01507;0.01947
45.015;0.00173637;0.00173637;-0.00281;-0.00182;0.008;0.01876;0.02085;0.01046;-0.00556;-0.01618;-0.01453;0.02136
45.02;0.00258003;0.00258003;-0.0018;-0.00208;0.00668;0.01764;0.02071;0.01129;-0.00491;-0.01595;-0.01387;0.02294
45.025;0.00291357;0.00291357;-0.0008;-0.0021;0.00544;0.01635;0.02034;0.01205;-0.00416;-0.01562;-0.01309;0.02418
45.03;0.00388476;0.00388476;0.00017;-0.00189;0.00431;0.01492;0.01974;0.01269;-0.00334;-0.01517;-0.01221;0.02506
45.035;0.00368856;0.00368856;0.00108;-0.00148;0.0033;0.01338;0.01892;0.0132;-0.00246;-0.01456;-0.01123;0.02554
45.04;0.0025506;0.0025506;0.00185;-0.00091;0.00244;0.01175;0.01791;0.01356;-0.00154;-0.01378;-0.01017;0.02561
45.045;0.00251136;0.00251136;0.00247;-0.00021;0.00172;0.01008;0.01672;0.01374;-0.00059;-0.01281;-0.00905;0.02527
45.05;0.00187371;0.00187371;0.00292;0.00055;0.00116;0.0084;0.01536;0.01373;0.00036;-0.01163;-0.00788;0.02451
45.055;0.00071613;0.00071613;0.0032;0.00134;0.00075;0.00674;0.01385;0.01352;0.00131;-0.01025;-0.00666;0.02334
45.06;-0.00041202;-0.00041202;0.00329;0.00209;0.0005;0.00515;0.01223;0.01311;0.00224;-0.00866;-0.00541;0.02177
45.065;-0.00114777;-0.00114777;0.00321;0.00276;0.00038;0.00366;0.0105;0.01249;0.00314;-0.00688;-0.00413;0.01983
45.07;-0.00111834;-0.00111834;0.00299;0.0033;0.00037;0.00229;0.0087;0.01167;0.00401;-0.00492;-0.00283;0.01753
